region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,snow_mm,missing_weather_flag
North Hollywood,2025-08-27,422,2,8,2,0,0,,,18.7,19.884,78.576,3.076,8.64,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,3,8,2,0,0,,,18.7,20.129,78.072,1.138,5.4,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,4,8,2,0,0,,,18.4,19.842,79.296,0.918,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,5,8,2,0,1,0.797,7.0,18.0,19.416,81.05,0.969,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,6,8,2,0,2,0.667,4.5,18.0,19.503,82.631,1.153,2.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,7,8,2,0,1,0.797,7.0,18.2,19.546,81.338,2.099,3.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,8,8,2,0,1,0.536,5.0,21.0,22.444,67.481,0.9,7.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,9,8,2,0,0,,,24.2,25.395,54.325,1.698,11.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,10,8,2,0,1,1.275,15.0,27.1,28.048,45.15,3.458,16.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,11,8,2,0,0,,,30.05,31.596,35.532,4.202,19.44,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,12,8,2,0,2,0.465,24.5,32.7,34.656,29.48,4.916,21.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,13,8,2,0,0,,,34.3,35.866,25.657,7.579,25.56,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,14,8,2,0,0,,,33.8,35.014,27.444,10.262,30.6,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,15,8,2,0,3,0.733,15.667,32.2,32.495,28.487,10.228,32.04,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,16,8,2,0,3,0.447,27.667,31.45,30.683,26.905,9.266,30.24,94.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,17,8,2,0,3,0.29,26.333,29.7,28.618,31.367,9.391,28.44,5.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,18,8,2,0,4,0.654,15.0,29.55,28.479,29.599,7.309,23.04,5.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,19,8,2,0,2,0.507,5.5,26.5,25.868,40.248,8.338,21.6,17.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,20,8,2,0,0,,,23.6,23.729,54.174,7.519,21.24,16.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,21,8,2,0,2,0.833,9.5,22.35,23.427,64.58,4.979,19.44,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,22,8,2,0,0,,,22.0,23.371,67.684,4.045,12.96,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-27,422,23,8,2,0,1,1.091,8.0,21.9,22.894,64.276,4.237,11.52,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,0,8,3,0,0,,,21.55,22.723,63.992,1.988,9.36,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,1,8,3,0,0,,,21.85,22.254,58.121,4.324,12.6,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,2,8,3,0,0,,,21.5,22.062,58.037,2.422,9.0,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,3,8,3,0,0,,,21.2,21.842,60.283,2.577,5.4,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,4,8,3,0,0,,,20.75,22.009,66.996,1.273,7.2,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,5,8,3,0,0,,,20.3,21.91,71.829,0.54,3.96,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,6,8,3,0,0,,,19.75,20.89,68.105,0.36,9.72,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,7,8,3,0,0,,,19.6,20.64,68.742,1.05,3.6,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,8,8,3,0,0,,,21.1,21.93,60.852,1.406,6.48,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,9,8,3,0,1,0.0,60.0,23.2,24.058,53.198,0.969,9.0,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,10,8,3,0,0,,,26.0,25.545,36.175,2.908,13.68,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,11,8,3,0,2,0.631,5.5,27.3,26.196,32.512,6.49,21.24,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,12,8,3,0,2,0.0,21.5,28.9,28.231,31.249,5.043,21.24,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,13,8,3,0,4,0.509,23.25,30.35,29.526,28.937,6.927,22.68,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,14,8,3,0,3,0.602,34.333,30.5,29.757,30.662,10.088,28.44,100.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,15,8,3,0,1,0.241,3.0,28.9,27.907,35.561,11.351,31.32,87.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,16,8,3,0,0,,,29.3,28.223,28.844,9.029,31.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,17,8,3,0,0,,,29.15,27.706,26.738,6.452,26.64,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,18,8,3,0,1,0.465,20.0,28.85,27.96,26.748,2.226,15.84,10.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,19,8,3,0,1,1.091,8.0,28.35,27.698,26.887,0.0,11.16,11.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,20,8,3,0,0,,,26.75,25.932,30.861,2.255,3.6,2.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,21,8,3,0,0,,,25.6,24.9,36.796,4.394,8.64,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,22,8,3,0,0,,,24.05,23.574,42.864,4.645,10.08,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-28,423,23,8,3,0,0,,,22.85,22.718,46.699,2.7,9.72,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,0,8,4,0,0,,,22.3,22.338,49.583,2.368,5.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,1,8,4,0,0,,,22.2,23.112,55.973,0.255,5.04,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,2,8,4,0,0,,,21.55,21.835,51.392,0.36,1.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,3,8,4,0,0,,,20.95,20.985,50.892,0.649,2.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,4,8,4,0,0,,,20.35,20.515,54.234,0.569,2.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,5,8,4,0,0,,,19.5,19.449,53.835,0.255,1.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,6,8,4,0,1,1.228,7.0,18.8,18.326,57.375,3.746,6.48,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,7,8,4,0,0,,,19.55,19.266,53.668,1.853,6.48,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,8,8,4,0,0,,,22.4,21.962,45.5,3.19,9.36,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,9,8,4,0,0,,,25.25,24.451,36.821,4.5,15.84,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,10,8,4,0,5,0.609,21.0,28.1,27.022,27.561,3.618,16.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,11,8,4,0,0,,,30.8,30.792,23.187,3.382,18.0,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,12,8,4,0,2,0.465,24.0,33.1,33.886,21.421,4.279,20.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,13,8,4,0,0,,,34.35,35.279,21.881,7.422,25.2,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,14,8,4,0,0,,,34.35,34.677,21.157,9.743,29.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,15,8,4,0,5,0.439,12.2,33.8,33.178,20.113,11.113,32.4,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,16,8,4,0,4,0.73,19.75,32.7,31.239,21.321,11.632,32.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,17,8,4,0,3,0.864,34.333,31.35,29.225,21.865,9.257,32.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,18,8,4,0,1,0.0,28.0,30.05,28.089,22.446,7.02,26.28,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,19,8,4,0,2,0.0,27.0,27.75,26.286,27.279,5.069,19.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,20,8,4,0,0,,,25.65,24.785,34.883,4.113,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,21,8,4,0,0,,,24.15,23.878,42.608,3.245,10.44,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,22,8,4,0,1,0.692,4.0,23.0,23.185,50.596,3.415,9.36,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-29,424,23,8,4,0,0,,,22.45,23.14,54.949,1.66,8.28,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,0,8,5,1,0,,,22.2,22.892,55.246,1.298,4.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,1,8,5,1,0,,,22.05,22.58,53.955,1.273,4.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,2,8,5,1,1,0.0,31.0,21.85,22.284,52.328,0.509,3.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,3,8,5,1,0,,,21.5,21.666,50.869,0.764,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,4,8,5,1,0,,,21.2,21.41,51.47,0.255,2.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,5,8,5,1,1,0.465,4.0,20.6,21.242,58.776,0.402,1.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,6,8,5,1,0,,,20.35,20.407,54.234,1.31,3.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,7,8,5,1,0,,,20.65,20.487,50.643,1.31,3.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,8,8,5,1,0,,,23.9,23.534,39.917,1.538,7.2,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,9,8,5,1,4,0.515,11.25,27.1,26.576,33.118,2.7,12.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,10,8,5,1,2,0.869,52.5,29.5,28.561,27.661,4.943,18.72,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,11,8,5,1,2,0.869,17.0,31.7,31.762,24.888,5.805,21.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,12,8,5,1,0,,,33.35,34.433,24.988,6.505,23.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,13,8,5,1,2,0.0,139.0,34.6,36.259,25.315,7.389,25.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,14,8,5,1,3,0.0,195.667,35.15,35.86,21.936,9.596,29.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,15,8,5,1,0,,,33.9,33.679,22.362,11.364,33.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,16,8,5,1,0,,,33.05,32.343,23.77,10.228,32.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,17,8,5,1,3,0.155,138.0,32.75,31.592,24.419,7.596,29.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,18,8,5,1,1,0.465,27.0,31.55,30.654,27.66,7.487,24.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,19,8,5,1,2,0.0,46.0,29.05,28.51,33.775,6.831,20.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,20,8,5,1,1,0.465,4.0,25.7,26.199,49.038,5.962,15.84,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,21,8,5,1,0,,,23.9,25.298,62.484,5.37,14.04,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,22,8,5,1,0,,,22.6,24.582,70.215,3.081,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-30,425,23,8,5,1,0,,,22.3,24.463,72.649,2.577,9.0,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,0,8,6,1,0,,,22.05,24.399,75.413,2.34,7.2,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,1,8,6,1,0,,,21.5,24.155,79.728,1.31,5.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,2,8,6,1,0,,,21.1,23.961,82.482,0.36,3.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,3,8,6,1,0,,,20.9,23.645,82.458,0.54,2.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,4,8,6,1,0,,,20.65,23.393,83.211,0.255,2.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,5,8,6,1,0,,,20.35,23.093,84.765,0.255,1.08,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,6,8,6,1,1,0.241,3.0,19.9,22.367,84.449,0.649,2.16,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,7,8,6,1,0,,,19.85,22.387,86.06,0.918,1.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,8,8,6,1,3,0.663,22.667,21.85,24.154,75.38,2.052,9.72,2.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,9,8,6,1,2,0.649,31.0,24.5,26.781,64.427,2.347,12.96,2.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,10,8,6,1,4,0.382,75.5,27.8,29.936,52.177,2.577,15.12,5.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,11,8,6,1,0,,,31.15,33.489,39.342,4.38,19.08,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,12,8,6,1,0,,,33.45,35.911,32.713,6.144,23.04,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,13,8,6,1,2,0.399,38.5,34.7,37.258,30.119,7.059,24.84,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,14,8,6,1,1,0.869,12.0,35.5,37.591,27.272,7.588,25.56,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,15,8,6,1,0,,,35.45,36.421,24.795,8.767,27.36,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,16,8,6,1,0,,,34.2,34.085,25.97,10.309,29.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,17,8,6,1,0,,,32.7,32.368,30.66,9.194,29.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,18,8,6,1,0,,,30.7,30.799,34.796,6.721,24.48,1.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,19,8,6,1,2,1.183,11.5,28.2,29.079,44.295,5.12,19.44,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,20,8,6,1,0,,,26.15,27.526,54.294,5.223,13.32,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,21,8,6,1,0,,,25.1,26.924,60.414,4.156,12.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,22,8,6,1,0,,,23.8,25.5,66.978,6.186,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-08-31,426,23,8,6,1,0,,,22.2,24.263,74.491,4.156,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,0,9,0,0,0,,,22.05,24.5,75.651,1.8,9.72,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,1,9,0,0,0,,,21.65,24.036,78.011,2.546,5.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,2,9,0,0,0,,,21.15,23.636,80.946,2.167,5.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,3,9,0,0,0,,,20.7,23.241,83.479,1.939,5.04,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,4,9,0,0,0,,,20.1,22.702,86.629,1.527,5.04,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,5,9,0,0,0,,,19.7,22.32,88.802,1.406,3.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,6,9,0,0,0,,,19.2,21.766,90.174,1.018,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,7,9,0,0,0,,,19.25,21.927,89.894,0.255,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,8,9,0,0,0,,,21.35,23.91,78.709,0.9,7.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,9,9,0,0,4,0.162,88.25,23.95,26.381,67.009,1.62,11.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,10,9,0,0,1,0.649,25.0,27.4,29.447,52.907,2.753,15.48,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,11,9,0,0,0,,,30.8,33.239,40.652,4.453,19.8,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,12,9,0,0,0,,,33.25,35.853,33.619,5.951,22.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,13,9,0,0,0,,,34.5,37.119,31.351,7.755,26.28,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,14,9,0,0,2,0.935,11.0,34.35,36.309,30.317,9.762,29.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,15,9,0,0,0,,,33.0,34.238,31.449,10.329,31.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,16,9,0,0,2,0.597,16.0,31.8,32.305,32.471,9.029,30.96,30.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,17,9,0,0,1,0.692,6.0,31.15,31.187,33.365,6.552,27.72,86.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,18,9,0,0,2,0.654,11.5,30.7,31.548,37.855,4.803,19.44,100.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,19,9,0,0,0,,,28.6,29.933,47.336,5.785,15.84,100.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,20,9,0,0,0,,,26.2,28.028,58.972,6.037,15.48,100.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,21,9,0,0,2,0.576,6.5,24.7,26.841,66.741,5.583,14.76,96.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,22,9,0,0,2,0.466,3.5,23.2,25.519,73.959,5.001,13.68,100.0,0.0,0.0,0.0,0
North Hollywood,2025-09-01,427,23,9,0,0,0,,,22.7,25.169,75.993,3.818,12.6,100.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,0,9,1,0,0,,,22.75,25.166,75.289,3.865,10.08,100.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,1,9,1,0,0,,,22.45,25.089,76.673,2.34,10.08,55.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,2,9,1,0,0,,,22.05,25.025,79.305,0.509,6.48,51.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,3,9,1,0,0,,,22.1,25.064,79.312,0.742,2.16,75.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,4,9,1,0,0,,,21.7,24.512,81.272,1.782,3.96,77.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,5,9,1,0,1,0.797,6.0,21.5,24.066,81.246,2.846,6.12,63.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,6,9,1,0,1,0.797,5.0,19.25,22.347,94.829,0.0,7.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,7,9,1,0,1,0.797,10.0,20.15,22.172,88.56,6.74,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,8,9,1,0,1,0.0,44.0,23.45,25.935,70.375,2.16,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,9,9,1,0,1,1.019,16.0,25.9,27.79,61.173,6.525,18.72,1.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,10,9,1,0,2,0.348,79.5,27.55,28.953,53.958,8.496,34.92,39.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,11,9,1,0,0,,,32.4,34.084,36.533,4.081,23.76,16.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,12,9,1,0,0,,,34.2,36.67,34.096,6.52,24.12,27.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,13,9,1,0,2,0.526,10.0,35.15,37.335,32.447,9.432,28.08,42.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,14,9,1,0,2,0.593,13.5,34.85,36.297,31.954,9.648,28.44,30.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,15,9,1,0,0,,,35.25,37.119,30.757,6.49,29.52,9.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,16,9,1,0,0,,,36.3,37.213,28.02,7.166,22.32,4.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,17,9,1,0,1,0.536,4.0,35.25,35.204,30.171,12.061,30.6,8.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,18,9,1,0,1,1.275,13.0,33.9,34.411,32.209,7.863,25.56,4.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,19,9,1,0,1,1.275,13.0,31.55,32.586,39.327,7.1,20.16,2.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,20,9,1,0,0,,,29.45,30.973,46.519,5.896,16.2,1.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,21,9,1,0,0,,,28.4,29.667,49.435,7.658,16.56,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,22,9,1,0,0,,,27.05,28.827,54.175,4.752,16.2,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-02,428,23,9,1,0,0,,,26.35,28.281,56.813,3.997,11.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,0,9,2,0,0,,,25.6,27.56,59.58,3.948,10.08,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,1,9,2,0,1,0.465,78.0,23.85,25.549,66.777,6.194,16.2,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,2,9,2,0,0,,,22.8,24.992,70.699,2.52,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,3,9,2,0,0,,,22.6,25.207,72.931,0.569,6.48,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,4,9,2,0,0,,,22.55,25.092,72.463,0.569,2.88,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,5,9,2,0,1,0.797,6.0,22.15,24.31,73.547,2.748,6.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,6,9,2,0,2,0.667,5.5,20.55,22.592,81.381,3.711,9.72,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,7,9,2,0,1,0.0,104.0,20.6,22.651,81.387,3.797,8.28,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,8,9,2,0,0,,,22.45,24.829,72.675,1.538,9.0,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,9,9,2,0,0,,,25.7,27.917,58.113,1.31,11.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,10,9,2,0,0,,,29.35,30.83,43.204,2.706,15.12,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,11,9,2,0,1,0.662,200.0,32.35,34.514,35.48,3.865,18.72,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,12,9,2,0,0,,,34.6,37.336,31.682,5.315,21.6,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,13,9,2,0,1,0.465,215.0,35.6,38.658,31.449,7.132,24.84,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,14,9,2,0,0,,,35.65,38.216,30.964,9.178,28.44,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,15,9,2,0,0,,,34.85,36.168,30.16,11.353,32.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,16,9,2,0,0,,,33.9,34.612,31.087,10.144,32.76,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,17,9,2,0,1,0.0,27.0,32.55,32.653,33.211,8.88,29.52,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,18,9,2,0,0,,,31.9,31.734,30.542,6.331,23.76,1.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,19,9,2,0,1,0.536,4.0,29.75,29.851,35.798,5.771,18.0,4.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,20,9,2,0,1,0.455,9.0,27.85,28.55,43.35,4.694,14.04,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,21,9,2,0,0,,,26.9,28.219,49.992,3.964,10.44,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,22,9,2,0,0,,,25.65,27.114,58.47,6.619,13.68,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-03,429,23,9,2,0,0,,,23.4,25.273,71.707,7.121,18.0,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,0,9,3,0,0,,,22.8,25.391,75.534,2.98,15.84,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,1,9,3,0,1,0.984,7.0,22.4,25.029,77.39,2.724,7.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,2,9,3,0,0,,,21.9,24.721,79.783,1.406,6.84,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,3,9,3,0,0,,,21.4,24.301,82.518,1.018,3.96,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,4,9,3,0,0,,,21.05,23.888,84.045,1.298,3.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,5,9,3,0,0,,,20.65,23.456,85.6,1.207,3.24,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,6,9,3,0,1,0.597,5.0,19.6,22.224,92.497,3.081,7.92,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,7,9,3,0,1,0.597,6.0,19.15,22.04,95.123,1.26,6.48,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,8,9,3,0,1,0.933,10.0,21.1,23.83,83.525,1.879,9.72,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,9,9,3,0,0,,,24.0,26.472,69.599,3.319,14.4,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,10,9,3,0,1,0.241,8.0,26.9,28.985,57.126,4.725,19.08,0.0,0.0,0.0,0.0,0
North Hollywood,2025-09-04,430,11,9,3,0,1,1.465,7.0,29.85,32.127,43.203,5.37,21.24,0.0,0.0,0.0,0.0,0
